y, predicted
-1.546106317254330445e-03,-1.748838927596807480e-03
-1.444624026341493912e-03,-1.770773902535438538e-03
-1.546039449128379373e-03,-1.759876031428575516e-03
-1.546117358675355106e-03,-1.764565706253051758e-03
-1.703548495959429383e-03,-1.790509559214115143e-03
-1.665139127544974958e-03,-1.770227216184139252e-03
-1.311514245778118513e-03,-1.793861854821443558e-03
-1.367584272015675423e-03,-1.764489337801933289e-03
-1.616102506051462356e-03,-1.804828178137540817e-03
-1.339573714435613903e-03,-1.781742088496685028e-03
-1.532069350823946335e-03,-1.804726198315620422e-03
-1.462141157389551614e-03,-1.822531223297119141e-03
-1.507607077002912944e-03,-1.824435777962207794e-03
-1.605613174911982776e-03,-1.822920981794595718e-03
-1.616181367712075804e-03,-1.793475821614265442e-03
-1.735213736259746302e-03,-1.809873618185520172e-03
-1.409493520041424147e-03,-1.789042726159095764e-03
-1.381548671014485967e-03,-1.809660810977220535e-03
-1.402549360117413650e-03,-1.772754825651645660e-03
-1.195947710864619278e-03,-1.795834396034479141e-03
-1.588104936653553451e-03,-1.779571175575256348e-03
-1.472605058458925078e-03,-1.805765088647603989e-03
-1.479606463864543411e-03,-1.824732404202222824e-03
-1.549617841414086504e-03,-1.798142213374376297e-03
-1.539123603984966521e-03,-1.818663906306028366e-03
-1.406075656274970035e-03,-1.798744779080152512e-03
-1.395584883930616263e-03,-1.796704716980457306e-03
-1.150581118955978878e-03,-1.785530243068933487e-03
-1.514588536802660788e-03,-1.766531728208065033e-03
-1.525085011775468430e-03,-1.785324420779943466e-03
-1.455119398085310536e-03,-1.770603470504283905e-03
-1.367664441060672999e-03,-1.783504616469144821e-03
-1.465619795960668723e-03,-1.762196887284517288e-03
-1.591524269718706764e-03,-1.789192203432321548e-03
-1.360673926536994875e-03,-1.765829976648092270e-03
-1.339720567048637619e-03,-1.760824583470821381e-03
-1.329273071702561379e-03,-1.771081238985061646e-03
-1.518058551423268456e-03,-1.756788697093725204e-03
-1.573987308822396474e-03,-1.783818472176790237e-03
-1.392210250578823161e-03,-1.758369151502847672e-03
-1.476116267395475310e-03,-1.768351998180150986e-03
-1.294323452435999691e-03,-1.779239159077405930e-03
-1.479682912895062237e-03,-1.770770177245140076e-03
-1.661231159421572073e-03,-1.774800010025501251e-03
-1.608970907993803557e-03,-1.766081433743238449e-03
-1.364238671899571610e-03,-1.770512200891971588e-03
-1.357276385234259999e-03,-1.760806422680616379e-03
-1.605411592879866026e-03,-1.759659498929977417e-03
-1.692823371975329429e-03,-1.772403251379728317e-03
-1.399220230923138531e-03,-1.778062898665666580e-03
-1.325745178779857590e-03,-1.771879382431507111e-03
-1.493592210942563296e-03,-1.753753051161766052e-03
-1.563494932384601075e-03,-1.780750229954719543e-03
-1.769718526947812627e-03,-1.761365681886672974e-03
-1.343234157022908789e-03,-1.756785437464714050e-03
-1.406144318066139196e-03,-1.774134580045938492e-03
-1.381752864946718395e-03,-1.781750470399856567e-03
-1.458638781582722102e-03,-1.753916032612323761e-03
-1.619199652705162202e-04,-1.798449549823999405e-03
-1.249505674680913715e-03,-1.721404958516359329e-03
-1.420387199930576820e-03,-1.774123869836330414e-03
-1.660790984297727188e-03,-1.745477318763732910e-03
-1.521444690351803769e-03,-1.770611386746168137e-03
-1.423853433013049126e-03,-1.813719049096107483e-03
-1.643421354659382319e-03,-1.808500383049249649e-03
-1.371548229058164141e-03,-1.815706025809049606e-03
-1.622489570106712886e-03,-1.833173446357250214e-03
-1.350623554402107353e-03,-1.810105517506599426e-03
-1.343722604824212517e-03,-1.809828449040651321e-03
-1.594611358129291315e-03,-1.801470760256052017e-03
-1.427342445500302728e-03,-1.807975117117166519e-03
-1.601593613788450735e-03,-1.811035908758640289e-03
-1.510992866822031102e-03,-1.806410960853099823e-03
-1.643459427947536891e-03,-1.801731064915657043e-03
-1.085549448230377400e-03,-1.798609737306833267e-03
-1.493594696479360511e-03,-1.779596786946058273e-03
-1.531887804036108748e-03,-1.832057256251573563e-03
-1.441290899010002095e-03,-1.767643727362155914e-03
-1.507532614516255819e-03,-1.810106914490461349e-03
-1.580639844077350769e-03,-1.803463324904441833e-03
-1.462195619187237408e-03,-1.811274327337741852e-03
-1.514472897097378368e-03,-1.801335718482732773e-03
-1.490077681071253672e-03,-1.785724423825740814e-03
-1.413364978787216711e-03,-1.780387014150619507e-03
-1.639961242831772161e-03,-1.756628043949604034e-03
-1.326203554150581949e-03,-1.754479482769966125e-03
-1.504051149880064045e-03,-1.728486269712448120e-03
-1.545872274119148388e-03,-1.738670747727155685e-03
-1.639917847283492566e-03,-1.713756471872329712e-03
-1.462152864575460686e-03,-1.715869642794132233e-03
-1.877106017209902687e-03,-1.745262183248996735e-03
-1.587781934014466378e-03,-1.713660079985857010e-03
-1.333006689738191119e-03,-1.786027569323778152e-03
-1.409876194207508159e-03,-1.734029967337846756e-03
-1.629617057953283103e-03,-1.787691842764616013e-03
-1.518000633729573411e-03,-1.766778528690338135e-03
-1.587830004785212518e-03,-1.807642169296741486e-03
-1.326007114753715351e-03,-1.784710213541984558e-03
-1.437746990882167496e-03,-1.791378948837518692e-03
-1.469186270579370904e-03,-1.785407308489084244e-03
-1.469116882452041906e-03,-1.773790456354618073e-03
-1.493573226719619850e-03,-1.767420209944248199e-03
-1.587770957586285073e-03,-1.746891532093286514e-03
-1.559841789012602394e-03,-1.739069819450378418e-03
-1.594824042757029582e-03,-1.730472780764102936e-03
-1.413255214813906877e-03,-1.706798095256090164e-03
-1.315604770843345483e-03,-1.747352071106433868e-03
-1.413323316209206138e-03,-1.704038586467504501e-03
-1.531948844336267993e-03,-1.718460582196712494e-03
-1.235350280978746856e-03,-1.723502296954393387e-03
-1.476167310466424722e-03,-1.708306837826967239e-03
-1.552852273166184949e-03,-1.779733225703239441e-03
-1.451717321515495372e-03,-1.743070315569639206e-03
-1.371506130505024523e-03,-1.757868565618991852e-03
-1.371531081630359425e-03,-1.762428320944309235e-03
-1.458670407580730036e-03,-1.744895242154598236e-03
-1.497085110628194101e-03,-1.773986499756574631e-03
-1.538881404527281003e-03,-1.764818560332059860e-03
-1.524942492938585834e-03,-1.740011852234601974e-03
-1.674834017865824967e-03,-1.743989065289497375e-03
-1.430823155172220463e-03,-1.740062609314918518e-03
-1.570295888464368463e-03,-1.739376224577426910e-03
-1.517988683122494398e-03,-1.712516881525516510e-03
-1.420315738550112896e-03,-1.741559244692325592e-03
-1.577282183189574133e-03,-1.725338865071535110e-03
-1.591254462039965161e-03,-1.722071785479784012e-03
-1.556384081504242223e-03,-1.724838279187679291e-03
-1.535455474923985361e-03,-1.700004097074270248e-03
-1.479616795367219790e-03,-1.743422821164131165e-03
-1.535460600445733058e-03,-1.722493674606084824e-03
-1.545937900614525714e-03,-1.720011699944734573e-03
-1.486598098064571220e-03,-1.714257989078760147e-03
-1.437723192649970538e-03,-1.716016791760921478e-03
-1.514488889304331162e-03,-1.717223785817623138e-03
-1.521542619147744219e-03,-1.700188033282756805e-03
-1.479615818694876746e-03,-1.693267375230789185e-03
-1.308546408544955736e-03,-1.698872074484825134e-03
-1.458677110581329704e-03,-1.672258134931325912e-03
-1.500556162955336620e-03,-1.731555908918380737e-03
-1.486596999469557432e-03,-1.703811809420585632e-03
-1.437737474585012477e-03,-1.697980333119630814e-03
-1.626217625486566735e-03,-1.692974474281072617e-03
-1.497034755749786705e-03,-1.695177983492612839e-03
-1.458671813282619561e-03,-1.714495941996574402e-03
-1.500559946369665843e-03,-1.704300753772258759e-03
-1.535467558116765689e-03,-1.716973725706338882e-03
-1.367901864313399423e-03,-1.688402611762285233e-03
-1.357457670811012054e-03,-1.717656850814819336e-03
-1.441234470105768771e-03,-1.722067594528198242e-03
-1.504041592563971430e-03,-1.722353044897317886e-03
-1.490085527635986486e-03,-1.715854741632938385e-03
-1.472639202342162102e-03,-1.709498930722475052e-03
-1.493574690233148532e-03,-1.752387732267379761e-03
-1.545949071274602344e-03,-1.737898681312799454e-03
-1.524948846933441059e-03,-1.715996302664279938e-03
-1.654117870394692822e-03,-1.758545637130737305e-03
-1.420265222960207354e-03,-1.727775204926729202e-03
-1.556378389450206647e-03,-1.765192952007055283e-03
-1.322542813955760333e-03,-1.744498964399099350e-03
-1.504048034455425726e-03,-1.734921243041753769e-03
-1.423771794190657573e-03,-1.772857736796140671e-03
-1.507501419255299381e-03,-1.737316604703664780e-03
-1.465691630777546817e-03,-1.737605314701795578e-03
-1.497101729105764509e-03,-1.731721684336662292e-03
-1.374880876295482123e-03,-1.713902223855257034e-03
-1.500553478946586557e-03,-1.716699916869401932e-03
-1.378424859225263260e-03,-1.725762151181697845e-03
-1.420276023389290551e-03,-1.703427173197269440e-03
-1.336636043014788984e-03,-1.712214201688766479e-03
-1.476132631829865562e-03,-1.686266157776117325e-03
-1.409876624974298453e-03,-1.739768311381340027e-03
-1.559813394797261244e-03,-1.702732872217893600e-03
-1.594697064142292777e-03,-1.721781678497791290e-03
-1.434240628996134512e-03,-1.704249531030654907e-03
-1.469191427650556794e-03,-1.730250660330057144e-03
-1.409834073378322516e-03,-1.733531709760427475e-03
-1.552882265196196387e-03,-1.706891693174839020e-03
-1.406381955919148909e-03,-1.716416329145431519e-03
-1.493567961457693523e-03,-1.725598704069852829e-03
-1.507516346963268857e-03,-1.701478846371173859e-03
-1.462183783351874615e-03,-1.702059991657733917e-03
-1.500542385676298515e-03,-1.699286047369241714e-03
-1.483107056068821246e-03,-1.688755117356777191e-03
-1.476132680564154953e-03,-1.683328766375780106e-03
-1.354082912367725149e-03,-1.673480030149221420e-03
-1.573749236207778318e-03,-1.653528306633234024e-03
-1.462185830009523962e-03,-1.701388973742723465e-03
-1.399425659897125807e-03,-1.688061282038688660e-03
-1.507510038066734760e-03,-1.681693363934755325e-03
-1.455216569985649452e-03,-1.709078438580036163e-03
-1.510995983534489965e-03,-1.706428825855255127e-03
-1.556319582037226593e-03,-1.698968000710010529e-03
-1.514488456637315232e-03,-1.697633415460586548e-03
-1.511003388519607240e-03,-1.714853569865226746e-03
-1.497056002016832312e-03,-1.689061988145112991e-03
-1.490081723989836919e-03,-1.683456823229789734e-03
-1.493569204166732712e-03,-1.690764445811510086e-03
-1.573780907130258814e-03,-1.670634839683771133e-03
-1.462178518679002918e-03,-1.651491038501262665e-03
-1.545890035349950032e-03,-1.666000578552484512e-03
-1.535432788242823430e-03,-1.653456594794988632e-03
-1.381933365840105074e-03,-1.653225161135196686e-03
-1.476130974455993304e-03,-1.654861960560083389e-03
-1.605151897871160208e-03,-1.690214499831199646e-03
-1.500586170786522662e-03,-1.659027766436338425e-03
-1.678524123063127645e-03,-1.703012268990278244e-03
-1.483107056068821246e-03,-1.675134059041738510e-03
-1.542407833739149964e-03,-1.749522518366575241e-03
-1.364421591107190315e-03,-1.719024498015642166e-03
-1.472637299082720343e-03,-1.722637098282575607e-03
-1.444718752474363852e-03,-1.756113022565841675e-03
-1.430763395728312792e-03,-1.734223216772079468e-03
-1.549402072442974433e-03,-1.725531183183193207e-03
-1.385396157176243268e-03,-1.726515591144561768e-03
-1.507529998978203402e-03,-1.711259596049785614e-03
-1.504042031657934226e-03,-1.718614716082811356e-03
-1.472639129152671176e-03,-1.706847921013832092e-03
-1.497063999203151726e-03,-1.698578242212533951e-03
-1.524979056495557022e-03,-1.684254501014947891e-03
-1.448210794493165390e-03,-1.680172979831695557e-03
-1.427276941451418018e-03,-1.675649546086788177e-03
-1.490085039757216116e-03,-1.658319029957056046e-03
-1.354012552782868015e-03,-1.671673264354467392e-03
-1.542405407592008270e-03,-1.655384432524442673e-03
-1.636603380995846780e-03,-1.687359530478715897e-03
-1.455224943069847445e-03,-1.682851463556289673e-03
-1.423751831294985115e-03,-1.702632755041122437e-03
-1.409872605262475938e-03,-1.692495774477720261e-03
-1.500514692583677576e-03,-1.698112580925226212e-03
-1.514469803800438594e-03,-1.707784831523895264e-03
-1.455231182497055201e-03,-1.694447360932826996e-03
-1.483107056068821246e-03,-1.690246164798736572e-03
-1.472641104909756023e-03,-1.685819122940301895e-03
-1.500549942196384174e-03,-1.677924767136573792e-03
-1.479618356906866293e-03,-1.666267868131399155e-03
-1.434265609232959543e-03,-1.659994479268789291e-03
-1.399387054991997050e-03,-1.652431208640336990e-03
-1.549409150942083124e-03,-1.654256135225296021e-03
-1.197038813638284446e-03,-1.649971585720777512e-03
-1.239072121982944278e-03,-1.702781300991773605e-03
-1.866403094401810790e-03,-1.626047305762767792e-03
-1.901569586344359006e-03,-1.518122386187314987e-03
-9.211986621598148520e-04,-1.451569609344005585e-03
-1.395952331297436533e-03,-1.369083765894174576e-03
-1.664357230145547357e-03,-1.530689653009176254e-03
-9.147510525314167138e-04,-1.608022022992372513e-03
-1.357723371803031421e-03,-1.554870977997779846e-03
-1.079194442238618672e-03,-1.639152411371469498e-03
-1.524857328775409580e-03,-1.596793066710233688e-03
-1.521381341359024199e-03,-1.707953400909900665e-03
-1.521349479500852617e-03,-1.772769261151552200e-03
-1.636262473416382575e-03,-1.852857880294322968e-03
-1.277723198012124632e-03,-1.871265936642885208e-03
-1.270883183956042668e-03,-1.909032464027404785e-03
-9.613813749374158345e-04,-1.885177567601203918e-03
-1.712391873430045260e-03,-1.861145254224538803e-03
-1.382299115009328261e-03,-1.874850131571292877e-03
-1.417073812557818587e-03,-1.840235199779272079e-03
-1.278083585803298401e-03,-1.839612144976854324e-03
-1.448371585491992075e-03,-1.824269536882638931e-03
-1.066310419234443602e-03,-1.850297674536705017e-03
-1.632334553659394198e-03,-1.788133289664983749e-03
-1.507407170738613456e-03,-1.787256915122270584e-03
-1.250508918499017947e-03,-1.834836322814226151e-03
-1.726006825567690146e-03,-1.788591966032981873e-03
-1.542125725627954734e-03,-1.833640504628419876e-03
-1.632407229557204407e-03,-1.866638660430908203e-03
-1.392805517430838408e-03,-1.835980918258428574e-03
-1.382404330790166364e-03,-1.890606712549924850e-03
-1.490015952403121562e-03,-1.852476503700017929e-03
-1.507444761493270061e-03,-1.868619117885828018e-03
-1.389362392148011218e-03,-1.836345065385103226e-03
-1.549097847518813957e-03,-1.812001224607229233e-03
-1.580283622480159467e-03,-1.821845769882202148e-03
-1.479634548300594451e-03,-1.772675197571516037e-03
-1.496996990493237997e-03,-1.776624470949172974e-03
-1.455326414015925334e-03,-1.756739336997270584e-03
-1.465745121263939714e-03,-1.733800396323204041e-03
-1.663664896499804109e-03,-1.722201704978942871e-03
-1.611627402669502584e-03,-1.713447272777557373e-03
-1.590779258702691061e-03,-1.757720019668340683e-03
-1.691651852588090801e-03,-1.717826351523399353e-03
-1.354472107846683634e-03,-1.727359835058450699e-03
-1.375359601850735091e-03,-1.769725233316421509e-03
-1.423997747099103482e-03,-1.751409843564033508e-03
-1.455345301402497828e-03,-1.764877699315547943e-03
-1.410145301567689892e-03,-1.782230567187070847e-03
-1.500476362988578801e-03,-1.759693492203950882e-03
-1.229506348619844149e-03,-1.786253880709409714e-03
-1.368523867185506525e-03,-1.757016871124505997e-03
-1.472692793652263321e-03,-1.802730374038219452e-03
-1.420657498973375722e-03,-1.763704698532819748e-03
-1.382415840045103043e-03,-1.773426309227943420e-03
-1.535160264072917870e-03,-1.793573144823312759e-03
-1.517812814672649547e-03,-1.763103529810905457e-03
-1.462282152680993361e-03,-1.793739385902881622e-03
-1.420634952783989121e-03,-1.778854057192802429e-03
-1.517809436043682019e-03,-1.767669338732957840e-03
-1.555987121818468936e-03,-1.782579347491264343e-03
-1.399803387006894441e-03,-1.761462539434432983e-03
-1.469260132455190056e-03,-1.737737562507390976e-03
-1.309591524445869468e-03,-1.748668961226940155e-03
-1.673873110632981926e-03,-1.724423374980688095e-03
-1.597665985159403990e-03,-1.729018054902553558e-03
-1.410176558302492960e-03,-1.740267965942621231e-03
-1.462282731995444155e-03,-1.754626166075468063e-03
-1.601106635321727012e-03,-1.735802274197340012e-03
-1.524763815970754232e-03,-1.733751036226749420e-03
-1.458839967820707009e-03,-1.744030974805355072e-03
-1.528236785367133397e-03,-1.738787163048982620e-03
-1.601114612064643596e-03,-1.745259854942560196e-03
-1.462271139580600347e-03,-1.742935273796319962e-03
-1.517797408673494117e-03,-1.738476566970348358e-03
-1.563015014385242410e-03,-1.742498949170112610e-03
-1.611619352426044626e-03,-1.715190708637237549e-03
-1.448330314541401665e-03,-1.719720195978879929e-03
-1.503985542863587200e-03,-1.741111278533935547e-03
-1.441417817523595003e-03,-1.729478593915700912e-03
-1.455316551889851429e-03,-1.720266416668891907e-03
-1.497001534426682353e-03,-1.717010978609323502e-03
-1.562967793879948067e-03,-1.708048395812511444e-03
-1.493564615601431769e-03,-1.709781121462583542e-03
-1.451837950403503169e-03,-1.705666072666645050e-03
-1.420572762926899544e-03,-1.688687130808830261e-03
-1.472685979695990835e-03,-1.688182353973388672e-03
-1.503948773605612906e-03,-1.680275425314903259e-03
-1.521318467352194724e-03,-1.670900266617536545e-03
-1.427557305813385987e-03,-1.672341953963041306e-03
-1.364968423316530741e-03,-1.667578704655170441e-03
-1.719258945705714027e-03,-1.669511664658784866e-03
-1.371924143509807613e-03,-1.689167693257331848e-03
-1.528265053684498475e-03,-1.723994500935077667e-03
-1.455315004254407367e-03,-1.729579176753759384e-03
-1.545670428601540400e-03,-1.739978324621915817e-03
-1.465701070748061732e-03,-1.759289298206567764e-03
-1.364986724578594714e-03,-1.755668781697750092e-03
-1.403186300955834749e-03,-1.742682419717311859e-03
-1.524849501047618973e-03,-1.778871286660432816e-03
-1.500437523980732149e-03,-1.766585279256105423e-03
-1.524784979340839492e-03,-1.740004401654005051e-03
-1.462266353948712396e-03,-1.739935949444770813e-03
-1.441427392385343734e-03,-1.734994817525148392e-03
-1.375443583303699894e-03,-1.714462414383888245e-03
-1.542135580825131297e-03,-1.699038781225681305e-03
-1.583814686531402702e-03,-1.694927457720041275e-03
-1.396272610352832563e-03,-1.699949614703655243e-03
-1.465743188199976257e-03,-1.674252562224864960e-03
-1.594231944005656404e-03,-1.708257477730512619e-03
-1.413638532506543899e-03,-1.674732659012079239e-03
-1.847731314755249668e-03,-1.691783312708139420e-03
-1.441436026484868701e-03,-1.707095652818679810e-03
-1.573462044313601914e-03,-1.754174008965492249e-03
-1.486582877229425999e-03,-1.731839496642351151e-03
-1.556134567275707127e-03,-1.763914246112108231e-03
-1.973238216354355860e-03,-1.763680018484592438e-03
-1.476112715115929707e-03,-1.774284057319164276e-03
-1.476182407598423041e-03,-1.803806517273187637e-03
-1.340440398816214462e-03,-1.793469302356243134e-03
-1.723135983253892573e-03,-1.813210546970367432e-03
-1.392583047503805982e-03,-1.810588408261537552e-03
-1.552736310286222587e-03,-1.869873609393835068e-03
-1.587478506460755952e-03,-1.832736656069755554e-03
-1.396083645752438504e-03,-1.836576499044895172e-03
-1.451818893636751739e-03,-1.828200183808803558e-03
-1.420465051943746709e-03,-1.837551593780517578e-03
-1.573613391560068405e-03,-1.814487855881452560e-03
-1.434347972657294646e-03,-1.810119021683931351e-03
-1.479627090331773814e-03,-1.789661590009927750e-03
-1.611864890496890164e-03,-1.828626263886690140e-03
-1.413490265284143062e-03,-1.800870522856712341e-03
-1.563190002515618899e-03,-1.789362635463476181e-03
-1.361240305288747079e-03,-1.780581194907426834e-03
-1.486587118873334721e-03,-1.794213894754648209e-03
-1.462226533635462922e-03,-1.792752183973789215e-03
-1.138592850436855822e-03,-1.786479260772466660e-03
-1.552657872248891426e-03,-1.752624753862619400e-03
-1.375323045073329094e-03,-1.780857797712087631e-03
-1.556095048149426030e-03,-1.764465589076280594e-03
-1.503973754967139181e-03,-1.787767745554447174e-03
-1.636135913164935311e-03,-1.813367474824190140e-03
-1.403090162785985062e-03,-1.800055149942636490e-03
-1.497020806622409873e-03,-1.816770527511835098e-03
-1.611812837032431441e-03,-1.824842765927314758e-03
-1.587490014951660347e-03,-1.788796856999397278e-03
-1.587511852390757153e-03,-1.804617233574390411e-03
-1.302100875042222538e-03,-1.787000801414251328e-03
-1.559658829027068790e-03,-1.775412820279598236e-03
-1.531829294352433663e-03,-1.806428655982017517e-03
-1.535314551195801104e-03,-1.781520433723926544e-03
-1.904291578020208316e-03,-1.773980911821126938e-03
-1.667748669333755885e-03,-1.778438221663236618e-03
-1.542353644678397034e-03,-1.768840476870536804e-03
-1.535389664647373665e-03,-1.773238647729158401e-03
-1.343672158875021177e-03,-1.805725973099470139e-03
-1.340226207053911043e-03,-1.791416201740503311e-03
-1.510978266513425539e-03,-1.814852468669414520e-03
-1.524916206692489805e-03,-1.856184098869562149e-03
-1.629451343485901040e-03,-1.835752278566360474e-03
-1.423855088327135882e-03,-1.842328812927007675e-03
-1.636481734399968099e-03,-1.866951119154691696e-03
-1.765443660733865194e-03,-1.846135593950748444e-03
-1.486595096875234891e-03,-1.834833063185214996e-03
-1.709831293127950930e-03,-1.838642638176679611e-03
-1.273728022538700086e-03,-1.822235994040966034e-03
-1.392414191828297409e-03,-1.795965712517499924e-03
-1.476131949477183609e-03,-1.819081138819456100e-03
-1.451754390144046822e-03,-1.820942386984825134e-03
-1.507483181481467874e-03,-1.809306908398866653e-03
-1.406383028247592398e-03,-1.831950154155492783e-03
-1.514489333690474714e-03,-1.816783100366592407e-03
-1.556336975466774807e-03,-1.793629489839076996e-03
-1.643538992272610159e-03,-1.814436167478561401e-03
-1.490119488447915180e-03,-1.791466958820819855e-03
-1.427251026242202462e-03,-1.810586079955101013e-03
-1.573806259807753946e-03,-1.769549679011106491e-03
-1.786655713020605073e-03,-1.791438087821006775e-03
-1.675122425072989637e-03,-1.778048928827047348e-03
-1.409763877620767150e-03,-1.793425995856523514e-03
-1.528503304439868997e-03,-1.760566607117652893e-03
-1.343413584712895839e-03,-1.802151557058095932e-03
-1.322504519233357002e-03,-1.771817915141582489e-03
-1.549421545612909498e-03,-1.832699403166770935e-03
-1.786797967946756509e-03,-1.824306789785623550e-03
-1.752054629796821750e-03,-1.817929558455944061e-03
-1.535527690763310339e-03,-1.830839551985263824e-03
-1.518057817086526651e-03,-1.832115929573774338e-03
-1.504078981425044587e-03,-1.821333076804876328e-03
-1.745267139848692087e-03,-1.848909072577953339e-03
-1.301247197951387437e-03,-1.810821238905191422e-03
-1.476114994108058184e-03,-1.833014655858278275e-03
-1.332814789907784021e-03,-1.843175385147333145e-03
-1.601899709379985904e-03,-1.817211974412202835e-03
-1.434166393629272146e-03,-1.839645206928253174e-03
-1.748758886288876704e-03,-1.853880938142538071e-03
-1.287259350568692581e-03,-1.815615687519311905e-03
-1.654406574082523248e-03,-1.847737468779087067e-03
-1.507586818410220015e-03,-1.828195061534643173e-03
-1.248789265559690489e-03,-1.826465595513582230e-03
-1.367750963386293525e-03,-1.802515704184770584e-03
-1.479612224723714838e-03,-1.808501314371824265e-03
-1.360788815572332904e-03,-1.817608717828989029e-03
-1.420215946980341428e-03,-1.780574675649404526e-03
-1.545990240592271274e-03,-1.801177859306335449e-03
-1.678768284344003174e-03,-1.802393700927495956e-03
-1.622919891777056291e-03,-1.783432904630899429e-03
-1.325773538092929731e-03,-1.799104735255241394e-03
-1.542525430448923136e-03,-1.803230028599500656e-03
-1.490098285443020596e-03,-1.810545101761817932e-03
-1.626429266031978547e-03,-1.801762729883193970e-03
-1.497128694171557389e-03,-1.771766226738691330e-03
-1.367678807024429698e-03,-1.804872415959835052e-03
-1.154487050160797872e-03,-1.799933612346649170e-03
-1.402787881864619697e-03,-1.760699320584535599e-03
-1.420196418674411851e-03,-1.791480462998151779e-03
-1.538989528390975010e-03,-1.778026577085256577e-03
-1.437697462495316500e-03,-1.781349536031484604e-03
-1.545976157406497679e-03,-1.789337024092674255e-03
-1.514580498924648086e-03,-1.793945208191871643e-03
-1.748534693241579315e-03,-1.809847075492143631e-03
-1.818685740415444240e-03,-1.779138576239347458e-03
-1.511087848803501161e-03,-1.800246536731719971e-03
-1.696472563554608879e-03,-1.791954040527343750e-03
-1.528597842821019601e-03,-1.783390995115041733e-03
-1.269630828278654972e-03,-1.814666669815778732e-03
-1.395654207694506203e-03,-1.793421339243650436e-03
-1.521579567549135627e-03,-1.845210790634155273e-03
-1.581044635371367264e-03,-1.799736171960830688e-03
-1.283729977508618701e-03,-1.844927668571472168e-03
-1.192816093852872060e-03,-1.801779028028249741e-03
-1.472587024354286627e-03,-1.846871338784694672e-03
-1.409747982641232529e-03,-1.833945512771606445e-03
-1.490095935680401957e-03,-1.817566342651844025e-03
-1.493590522298937975e-03,-1.826665829867124557e-03
-1.647351477230590139e-03,-1.814544666558504105e-03
-1.301329999332471316e-03,-1.792500261217355728e-03
-1.367790542478969753e-03,-1.773833762854337692e-03
-1.497046649874858061e-03,-1.758187077939510345e-03
-1.580966436720290412e-03,-1.761493273079395294e-03
-1.423736939485471071e-03,-1.748451963067054749e-03
-1.615879043660070321e-03,-1.730961725115776062e-03
-1.346769856725943708e-03,-1.718999352306127548e-03
-1.504070905869013411e-03,-1.715978607535362244e-03
-1.336388884012166840e-03,-1.696298830211162567e-03
-1.507523788738925064e-03,-1.699557993561029434e-03
-1.353856224654545037e-03,-1.716306433081626892e-03
-1.626293866215709630e-03,-1.729745883494615555e-03
-1.559961053613360613e-03,-1.704710535705089569e-03
-1.297930272203316185e-03,-1.715378370136022568e-03
-1.228146844795934868e-03,-1.722768880426883698e-03
-1.326054964327021352e-03,-1.755769364535808563e-03
-1.538907742968340228e-03,-1.728955190628767014e-03
-1.598280826248989249e-03,-1.756072044372558594e-03
-1.357468849030216054e-03,-1.781227067112922668e-03
-1.416761371531832531e-03,-1.764537300914525986e-03
-1.563367335257680093e-03,-1.762025058269500732e-03
-1.350481787141529421e-03,-1.774541568011045456e-03
-1.479617844680712006e-03,-1.758269034326076508e-03
-1.354007137328521555e-03,-1.768477726727724075e-03
-1.298262854435036726e-03,-1.734023913741111755e-03
-1.626038902037810121e-03,-1.743888016790151596e-03
-1.507523000413369839e-03,-1.750196795910596848e-03
-1.598216425345760959e-03,-1.731157302856445312e-03
-1.507494938559332314e-03,-1.739008817821741104e-03
-1.493609361327788128e-03,-1.754452008754014969e-03
-1.608718666040829994e-03,-1.736423000693321228e-03
-1.437735888147257876e-03,-1.744693145155906677e-03
-1.479582385772807698e-03,-1.740808133035898209e-03
-1.563406155784275494e-03,-1.726209186017513275e-03
-1.402795033962002781e-03,-1.732715871185064316e-03
-1.381939263771950459e-03,-1.706827897578477859e-03
-1.601734437466657574e-03,-1.701345201581716537e-03
-1.584313291452819515e-03,-1.698190812021493912e-03
-1.535500632752027830e-03,-1.682783011347055435e-03
-1.465617423827996141e-03,-1.699703745543956757e-03
-1.577359256047208575e-03,-1.685081515461206436e-03
-1.364431595551887470e-03,-1.675822306424379349e-03
-1.504016058848010829e-03,-1.697279512882232666e-03
-1.524996629713981514e-03,-1.722115091979503632e-03
-1.699554688040393361e-03,-1.712466590106487274e-03
-1.542481351844741120e-03,-1.699627842754125595e-03
-1.584369740967781241e-03,-1.757656224071979523e-03
-1.497116913848609357e-03,-1.740533858537673950e-03
-1.525032994482230890e-03,-1.755080185830593109e-03
-1.409730499431775331e-03,-1.761254388839006424e-03
-1.437690151082820665e-03,-1.756732352077960968e-03
-1.661264854539817350e-03,-1.760879531502723694e-03
-1.521546970574830715e-03,-1.738954801112413406e-03
-1.469127828583517313e-03,-1.771069597452878952e-03
-1.423697003414987287e-03,-1.739139202982187271e-03
-1.434186954053286514e-03,-1.744192093610763550e-03
-1.706719888383292048e-03,-1.731419470161199570e-03
-1.455142922067645742e-03,-1.725384034216403961e-03
-1.465630451605301867e-03,-1.774291042238473892e-03
-1.483107056068821246e-03,-1.745466608554124832e-03
-1.479611857575873846e-03,-1.756599638611078262e-03
-1.458640837970570084e-03,-1.766537781804800034e-03
-1.563457167479017501e-03,-1.748280599713325500e-03
-1.427212964154024166e-03,-1.743216998875141144e-03
